ActualVehicleSpeed_kph;MotorCommand_value;BatteryPack01Voltage_v;BatteryPack02Voltage_v;BatteryPack01Cell001_temperature;BatteryPack02Cell001_temperature;BMSRelay01Status
88.16023874;1.02E-16;401.5355646;395.8144238;27.59493924;44;1.00
87.15876566;1.02E-16;397.4939563;395.4921125;27.59377631;43;1.00
86.47539491;1.02E-16;396.6572265;393.7853296;27.59291634;42;1.00
85.69014567;1.02E-16;396.9676471;396.4857837;27.59188347;42;1.00
85.10438001;1.137163956;394.6187122;396.5144294;27.59191964;41;1.00
84.51508694;0;396.0046588;396.7442733;27.59206353;40;1.00
83.75263979;0;396.9420829;392.3223559;27.59146655;39;1.00
82.70292957;0;398.5595557;393.9596209;27.59025531;38;1.00
81.45475854;0;399.4525029;396.7552113;27.5889071;37;1.00
79.91093961;0;400.8104686;396.7435196;27.58784065;36;1.00
78.27813446;0;400.3231704;397.4860931;27.58686194;35;1.00
76.77421927;0;399.1543544;397.0916673;27.58560896;34;1.00
75.4711506;0;398.9423886;395.9507873;27.5843088;33;1.00
73.69204058;0;402.1183468;395.9271914;27.58349593;33;1.00
71.5061338;0;403.6296668;396.2715433;27.58385302;32;1.00
68.959472;0;407.9917104;392.5608725;27.58595092;29.62942882;1.00
64.06438217;0;416.7384563;388.8668456;27.61367137;29.59654432;1.00
58.63719909;0;414.4670904;384.8846313;27.64361825;29.55012595;1.00
53.24953341;0;412.8979095;381.3268628;27.66724914;29.48367405;1.00
47.81035466;0;410.0516128;387.4301532;27.68626841;29.4009292;1.00
43.57330466;0;405.4694982;392.7875356;27.69259385;29.32729954;1.00
39.85624393;0;405.222187;396.9114235;27.69485852;29.26199387;1.00
35.02243252;0;404.9586062;398.6484408;27.70024826;29.19526772;1.00
31.63591822;0;401.390387;398.5229117;27.70018813;29.12548252;1.00
28.26100359;0;401.4784686;399.2000943;27.69955414;29.05315911;1.00
24.56148451;0;401.5658953;398.9061408;27.69889493;28.96316549;1.00
20.19751635;0;401.1691005;398.2692602;27.69835918;28.87098352;1.00
15.79812383;0;399.9875326;396.2895945;27.69733843;28.79716713;1.00
11.38272516;0;398.4085224;396.9891266;27.69609981;28.73316092;1.00
8.10725766;0;397.1398637;396.6830516;27.69510406;28.65306818;1.00
5.340895666;0;396.4605345;397.1202375;27.69445585;28.57167539;1.00
3.233466622;0;396.1155724;400.8658402;27.6941476;28.4961534;1.00
1.12922485;0;395.8623419;401.5355646;27.69398524;28.40574254;1.00
3.107711969;105.4233096;392.5829321;397.4939563;27.69539497;28.30326628;1.00
7.553751535;126.5154913;386.5981435;396.6572265;27.70499189;28.18620782;1.00
12.45953537;132.1878562;379.8554077;396.9676471;27.73374376;28.05880486;1.00
17.38474088;131.7702526;373.3881358;394.6187122;27.7911314;27.92876114;1.00
22.33033237;129.1331953;367.2395373;396.0046588;27.88945526;27.79004498;1.00
26.79049698;114.5547403;365.4812997;396.9420829;28.01343458;27.63991718;1.00
30.51128947;100.429001;365.7173071;398.5595557;28.13743084;27.49869195;1.00
33.95109926;99.19632546;362.4634684;399.4525029;28.27637966;27.51486737;1.00
37.39257547;98.0419528;359.1976058;400.8104686;28.44936974;27.52573992;1.00
40.40262225;83.76907151;362.4247819;400.3231704;28.6175753;27.52638244;1.00
42.68358506;67.16347638;368.0230631;399.1543544;28.74614424;27.53232328;1.00
44.26871182;55.95511067;372.0598519;398.9423886;28.83496594;27.54181437;1.00
45.78474843;60.15943399;369.2031141;402.1183468;28.92658279;27.5455567;1.00
47.37512233;59.41513231;368.5619712;403.6296668;29.03214527;27.54628025;1.00
48.62076143;50.78837215;372.0965161;407.9917104;29.11935695;27.54941403;1.00
49.82999546;54.25180315;369.6907483;416.7384563;29.20981715;27.55465246;1.00
50.9821913;51.61219558;370.4108247;414.4670904;29.30195528;27.55879851;1.00
52.08744829;51.77817005;369.7161136;412.8979095;29.396293;27.56421726;1.00
53.08386183;49.13553587;370.6011786;410.0516128;29.48740442;27.57027743;1.00
54.03217266;49.26214373;370.0321458;405.4694982;29.57972728;27.57519127;1.00
54.88598287;45.84515951;371.4856798;405.222187;29.6690777;27.57887457;1.00
55.47663956;39.49701253;374.7124174;404.9586062;29.74155655;27.58131428;1.00
55.82030677;38.09688236;375.3357089;401.390387;29.7989865;27.58499707;1.00
56.5578211;49.74098909;368.3941188;401.4784686;29.88969101;27.58720869;1.00
57.11811453;36.67384599;375.5854315;401.5658953;29.96917687;27.58753615;1.00
57.16114097;25.55659078;381.6536471;401.1691005;30.0142455;27.58743589;1.00
56.5867714;12.87965892;388.3850782;399.9875326;30.03123628;27.58707606;1.00
55.88989054;16.07617575;386.8606684;398.4085224;30.04365883;27.58654996;1.00
55.21242733;18.25865487;385.865362;397.1398637;30.05662829;27.586383;1.00
55.07859553;35.04076675;377.1700131;396.4605345;30.09195735;27.58582187;1.00
55.32446065;39.1136458;374.8496561;396.1155724;30.14883834;27.58480065;1.00
55.7169202;43.7850536;372.0745345;395.8623419;30.21735674;27.58370461;1.00
56.49752068;52.96806765;366.3662231;392.5829321;30.32125407;27.58268773;1.00
57.25907529;46.16791355;369.9254764;386.5981435;30.42736036;27.58160765;1.00
57.5820366;37.41468574;374.7957764;379.8554077;30.49863535;27.58053708;1.00
57.94687503;43.3519301;371.2094368;373.3881358;30.57448724;27.5794878;1.00
58.31754944;40.56353515;372.651474;367.2395373;30.65244785;27.57872396;1.00
58.63988333;40.31639361;372.6396974;365.4812997;30.72801037;27.5778622;1.00
58.86316338;36.93608424;374.497553;365.7173071;30.79705237;27.57680198;1.00
58.92360537;33.74913615;376.2931722;362.4634684;30.85484884;27.57587001;1.00
58.92427008;33.71093123;376.2968227;359.1976058;30.90881104;27.5750825;1.00
58.92334527;33.75974159;376.2495414;362.4247819;30.96286803;27.57411108;1.00
58.92257733;33.80030354;376.2059426;368.0230631;31.01708335;27.57309669;1.00
58.91557312;34.17700242;375.9718997;372.0598519;31.07096688;27.57237045;1.00
59.00723887;37.7301337;373.8619569;369.2031141;31.13188255;27.57150577;1.00
59.24208659;42.07368991;371.1822606;368.5619712;31.20409237;27.57057949;1.00
59.82707475;52.68280426;364.3568452;372.0965161;31.30939461;27.56968305;1.00
60.89840014;62.1934902;357.4402201;369.6907483;31.47562369;27.56881195;1.00
62.05365962;59.77735126;358.2612592;370.4108247;31.66055227;27.5679641;1.00
63.15881651;59.78091196;357.4956496;369.7161136;31.84584874;27.56713701;1.00
64.26225557;59.8661755;356.6718212;370.6011786;32.03841622;27.5663437;1.00
65.35956155;60.23298249;355.6431063;370.0321458;32.23755797;27.56536155;1.00
66.55888555;63.05041325;352.6797652;371.4856798;32.46233477;27.56434649;1.00
67.73147943;60.0571887;354.0977623;374.7124174;32.46308753;27.56344561;1.00
68.75958069;56.55392379;356.0596702;375.3357089;32.39666254;27.56272461;1.00
69.64042458;52.64679194;358.4642051;368.3941188;32.31228489;27.56171223;1.00
70.27219212;45.87812923;363.1702525;375.5854315;32.19436715;27.56068669;1.00
70.67221126;42.30168655;365.5915;381.6536471;32.04800954;27.5596564;1.00
71.10451622;44.18399066;363.9726661;388.3850782;31.90920902;27.55862038;1.00
71.40554142;38.06233173;368.3134488;386.8606684;31.75680844;27.55772218;1.00
71.58476813;37.18515068;368.8540147;385.865362;31.59235398;27.55672263;1.00
71.7419833;37.27806029;368.6992901;377.1700131;31.42779146;27.55568324;1.00
72.08609129;42.95323365;364.3201556;374.8496561;31.28772861;27.55464419;1.00
72.55712788;43.18271255;363.8908276;372.0745345;31.16626059;27.5536076;1.00
73.04019399;42.9001078;363.8467454;366.3662231;31.04862511;27.55257692;1.00
73.53185028;42.25682043;364.0797599;369.9254764;30.93415233;27.55155666;1.00
73.92619814;39.07250881;366.3136007;374.7957764;30.80827101;27.55055247;1.00
74.36162059;40.77565798;364.7895996;371.2094368;30.68919636;27.54957885;1.00
74.67148049;34.52360915;369.4068169;372.651474;30.55538119;27.54855715;1.00
74.85872094;33.35294994;370.1970886;372.6396974;30.407896;27.54753052;1.00
75.03475532;32.6563465;370.6350584;374.497553;30.2600415;27.54650671;1.00
75.20945021;32.01771312;371.0306222;376.2931722;30.1128171;27.54549455;1.00
75.39653959;30.854377;371.8145361;376.2968227;29.96759917;27.54450384;1.00
75.39869544;24.09791977;376.763764;376.2495414;29.80534117;27.54354578;1.00
75.27196884;22.69970022;377.7872156;376.2059426;29.63304699;27.54263297;1.00
75.13302144;21.81575666;378.4355715;375.9718997;29.46100368;27.54177937;1.00
74.98620414;21.26773366;378.8422706;373.8619569;29.28962039;27.5410003;1.00
74.93328704;23.51200728;377.2331162;371.1822606;29.12620869;27.54031244;1.00
74.93873181;23.29004062;377.3709302;364.3568452;28.96812635;27.53973375;1.00
75.04413424;25.58460172;375.6672133;357.4402201;28.81873615;27.53928346;1.00
75.22113316;24.8518456;376.130095;358.2612592;28.67583808;27.53900967;1.00
75.30510888;21.31420105;378.6405334;357.4956496;28.52626234;27.53843759;1.00
75.43194528;22.69226205;377.6050398;356.6718212;28.38057119;27.53832729;1.00
75.42996512;15.99615054;382.3457013;355.6431063;28.22692776;27.53903972;1.00
75.30428247;14.5149425;383.3895063;352.6797652;28.06696436;27.53926612;1.00
75.18610099;12.68759692;384.6580101;354.0977623;27.9088261;27.53874255;1.00
74.76720347;2.973767403;391.21506;356.0596702;27.74105307;27.53821038;1.00
74.34095641;7.586164245;388.1974801;358.4642051;27.57508439;27.53780227;1.00
74.10991361;10.70021567;386.1342869;363.1702525;27.50329292;27.53846482;1.00
74.13608303;16.55482773;382.1383402;365.5915;27.52184713;27.54071121;1.00
74.37875757;19.91265038;379.7441603;363.9726661;27.54998691;27.54441731;1.00
74.89773746;25.02847977;375.9584112;368.3134488;27.59504984;27.54544326;1.00
75.35829319;19.07295074;380.1068205;368.8540147;27.63372633;27.54626641;1.00
75.79760582;20.78080795;378.7889406;368.6992901;27.66856878;27.54863065;1.00
76.29150921;20.18966152;379.1020429;364.3201556;27.70507643;27.55513573;1.00
76.79626306;19.14478151;379.7479344;363.8908276;27.74025923;27.55984752;1.00
77.20297008;15.54235753;382.2657745;363.8467454;27.7671227;27.56042894;1.00
77.63848456;17.40172282;380.8492053;364.0797599;27.79366608;27.56667235;1.00
78.13241832;16.84047783;381.1670929;366.3136007;27.82181635;27.57737921;1.00
78.64405152;15.54638158;382.0222963;364.7895996;27.84912264;27.58819093;1.00
78.98436328;8.130108139;387.3173034;369.4068169;27.86545318;27.59670318;1.00
79.00235484;0.695623278;392.5179394;370.1970886;27.86882882;27.60755066;1.00
78.97644566;1.76658474;391.7933052;370.6350584;27.87003495;27.62226126;1.00
78.88381079;1.02E-16;393.5429545;371.0306222;27.87001604;27.64402569;1.00
78.84403132;0.584129898;392.6297731;371.8145361;27.86991766;27.67179403;1.00
78.95251275;2.77851401;391.1199062;376.763764;27.87138478;27.70924464;1.00
79.12625901;2.240848569;391.48953;377.7872156;27.87339937;27.75526259;1.00
79.30616665;1.445698438;392.0392813;378.4355715;27.87478687;27.80496606;1.00
79.48687343;0.619501125;392.61228;378.8422706;27.87551537;27.86827388;1.00
79.6736103;-0.461335401;393.0439692;377.2331162;27.875773;27.92419916;1.00
79.72459373;1.02E-16;394.3750184;377.3709302;27.87502683;27.98058874;1.00
79.73905863;1.02E-16;394.7324536;375.6672133;27.87396614;28.03787851;1.00
79.6414851;1.02E-16;396.1207267;376.130095;27.87246881;28.07692296;1.00
79.236436;1.02E-16;397.7243876;378.6405334;27.87062677;28.11433714;1.00
78.88696758;1.02E-16;397.2272962;377.6050398;27.86875304;28.15099959;1.00
78.44644913;1.02E-16;398.0775772;382.3457013;27.86696318;28.17875314;1.00
78.09930786;1.02E-16;397.6159999;383.3895063;27.86511937;28.20345748;1.00
77.67180965;1.02E-16;398.7956784;384.6580101;27.8633994;28.22351659;1.00
77.06270336;1.02E-16;399.509944;391.21506;27.86213975;28.24109425;1.00
76.53248488;1.02E-16;398.4997037;388.1974801;27.86073968;28.25442555;1.00
76.28532239;1.02E-16;396.6337363;386.1342869;27.85894655;28.26825484;1.00
76.499349;1.02E-16;394.365761;382.1383402;27.85756802;28.30819161;1.00
76.97187772;1.02E-16;394.1903195;379.7441603;27.85693859;28.36965393;1.00
77.2173648;1.02E-16;395.9334596;375.9584112;27.85550897;28.44397504;1.00
77.39301282;1.02E-16;396.3304416;380.1068205;27.85385542;28.53689933;1.00
77.3058557;1.02E-16;397.8359022;378.7889406;27.85205074;28.66459975;1.00
77.26812834;1.02E-16;397.0922894;379.1020429;27.85021377;28.85294986;1.00
77.26830366;1.02E-16;397.0681217;379.7479344;27.84837049;29.01201625;1.00
77.40305136;1.02E-16;396.5703269;382.2657745;27.84658072;29.1375015;1.00
77.44760185;1.02E-16;397.4909394;380.8492053;27.84475272;29.25029257;1.00
77.45597357;1.02E-16;397.7172509;381.1670929;27.84292665;29.3435908;1.00
77.37158919;1.02E-16;399.4621601;382.0222963;27.84120803;29.44066501;1.00
76.6387255;1.02E-16;404.5007417;387.3173034;27.84199985;29.53610428;1.00
74.87094191;1.02E-16;411.6840676;392.5179394;27.85227229;29.60540939;1.00
70.86891145;1.02E-16;418.8252253;391.7933052;27.90046331;29.66108333;1.00
67.20100513;1.02E-16;412.8511945;393.5429545;27.93690507;29.713819;1.00
64.23791735;1.02E-16;407.7363047;392.6297731;27.958599;29.78291196;1.00
63.34933254;1.02E-16;399.2381688;391.1199062;27.96019557;29.8648486;1.00
63.0215141;1.02E-16;398.9601864;391.48953;27.95891223;29.94593669;1.00
62.95861461;1.02E-16;397.6244533;392.0392813;27.95724228;30.05898985;1.00
63.07454186;1.02E-16;396.6008526;392.61228;27.95548068;30.22601586;1.00
63.61592887;1.02E-16;394.4231411;393.0439692;27.95419805;30.4861483;1.00
64.49715203;1.967398382;392.3260982;394.3750184;27.95401809;30.69070272;1.00
65.75312177;11.49799997;386.7257478;394.7324536;27.96015665;30.80527217;1.00
67.27070407;15.64741405;383.9986907;396.1207267;27.97510422;30.90220173;1.00
68.98455918;17.85157782;382.3147155;397.7243876;28.00055898;30.93339961;1.00
70.28045918;2.2859079;391.9487071;397.2272962;28.01066802;30.93721096;1.00
71.04741843;1.02E-16;394.9929174;398.0775772;28.01036816;30.93841454;1.00
71.4394709;1.02E-16;396.5010797;397.6159999;28.00884202;30.96886757;1.00
71.6205239;1.02E-16;396.9179934;398.7956784;28.00708007;31.04020479;1.00
71.90946848;1.02E-16;396.2857829;399.509944;28.00541924;31.1269882;1.00
72.09834441;1.02E-16;396.8324098;398.4997037;28.00367986;31.29941698;1.00
72.37230516;1.02E-16;395.8297019;396.6337363;28.00203461;31.58188403;1.00
72.80435511;1.02E-16;394.7163164;394.365761;28.00070218;32.00237918;1.00
73.54951722;-0.108513106;393.4230005;394.1903195;28.00070854;32.37282503;1.00
73.97320096;1.02E-16;395.5861138;395.9334596;27.99951354;32.55330748;1.00
74.52367725;1.02E-16;393.6596972;396.3304416;27.99873866;32.65998082;1.00
75.29774389;0.860256355;392.8663794;397.8359022;27.99972603;32.73200293;1.00
75.62473531;0;396.5378506;397.0922894;27.99852718;32.73107201;1.00
75.77017373;0;396.2621169;397.0681217;27.99687565;32.65422556;1.00
75.8966141;0;395.4310163;396.5703269;27.99523753;32.60222293;1.00
76.52231269;3.564173046;391.0722901;397.4909394;27.99627334;32.55604272;1.00
77.12963926;0;394.3707514;397.7172509;27.99699022;32.43421395;1.00
77.36517066;0;395.9632314;399.4621601;27.99574445;32.3026533;1.00
77.39796157;0;396.6926387;404.5007417;27.99411986;32.18676878;1.00
77.26491873;0;397.2811739;411.6840676;27.99238133;32.08910675;1.00
77.12234375;0;397.7954357;418.8252253;27.99065482;31.99073777;1.00
76.46535445;0;400.8776028;412.8511945;27.98967894;31.84235422;1.00
75.50901981;0;401.0894616;407.7363047;27.98964971;31.62795956;1.00
74.64205573;0;399.7635115;399.2381688;27.98908742;31.3876195;1.00
74.07474537;0;397.9844419;398.9601864;27.98760696;31.13751226;1.00
73.71442453;0;397.1716324;397.6244533;27.98588966;30.89060992;1.00
73.38020473;0;396.8761302;396.6008526;27.98417325;30.66240193;1.00
73.17541587;0;395.9678117;394.4231411;27.98260494;30.4398626;1.00
73.02313252;0;396.1912759;392.3260982;27.98117232;30.21661676;1.00
72.65278167;0;398.7135469;386.7257478;27.9795421;29.9924268;1.00
71.26008778;0;403.1908822;383.9986907;27.98052482;29.77803595;1.00
69.74639386;0;401.912332;382.3147155;27.98164088;29.57432698;1.00
68.27366115;0;401.355206;391.9487071;27.98223184;29.39324853;1.00
67.02298398;0;398.6017088;394.9929174;27.98171885;29.24104623;1.00
66.74651039;2.049674882;392.4526904;396.5010797;27.98079169;29.12256281;1.00
67.34153811;19.88324918;381.5771411;396.9179934;27.99399401;29.02268492;1.00
68.4626593;27.22697845;376.5396135;396.2857829;28.03534269;28.91442695;1.00
69.5345724;22.00694757;379.6875112;396.8324098;28.07742194;28.81080559;1.00
70.34037598;14.36724309;384.4951066;395.8297019;28.10655439;28.7170241;1.00
70.2703751;1.02E-16;395.6481442;394.7163164;28.10979759;28.60431263;1.00
69.76988593;1.02E-16;395.365681;393.4230005;28.10847868;28.46841844;1.00
69.25030665;1.02E-16;394.498747;395.5861138;28.10720573;28.34318831;1.00
69.18781614;8.316451678;388.4766992;393.6596972;28.10978821;28.2228095;1.00
69.49752884;16.34141845;383.3708317;392.8663794;28.12354684;28.0857709;1.00
70.13720179;23.66496931;378.4222993;396.5378506;28.15588572;27.91316226;1.00
70.81727684;21.82450678;379.4734402;396.2621169;28.19386674;27.73720789;1.00
71.34735571;19.56395023;380.8590839;395.4310163;28.22564224;27.56522423;1.00
71.83628138;19.13524437;381.0336668;391.0722901;28.25794091;27.49824685;1.00
71.95111834;6.73516598;389.1422409;394.3707514;28.27383182;27.49810276;1.00
71.50389105;1.02E-16;394.4618957;395.9632314;28.27508464;27.49894815;1.00
70.7232531;1.02E-16;395.000573;396.6926387;28.27402634;27.50493994;1.00
69.88663343;1.02E-16;394.2705679;397.2811739;28.27290388;27.5143573;1.00
69.39472015;6.114648144;389.7284037;397.7954357;28.27445744;27.52342064;1.00
69.24686792;13.05897854;385.4024355;400.8776028;28.28527317;27.52837703;1.00
69.12675325;11.18197339;386.5776936;401.0894616;28.29811772;27.5330564;1.00
68.94648415;12.12153388;385.9975179;399.7635115;28.30995341;27.539323;1.00
68.85678372;16.33063656;383.3397785;397.9844419;28.32673182;27.53913382;1.00
68.91506837;21.07499312;380.2615384;397.1716324;28.35223351;27.53772757;1.00
69.22267024;28.94862002;374.9472643;396.8761302;28.39554919;27.53648334;1.00
69.87654639;35.34168784;370.2897136;395.9678117;28.47154407;27.53512008;1.00
70.31614166;22.75896667;378.7408103;396.1912759;28.53318382;27.53402979;1.00
69.95247605;2.51621461;391.7102013;398.7135469;28.54859904;27.53293895;1.00
68.70660257;1.02E-16;396.4910551;403.1908822;28.54762744;27.53219349;1.00
66.96354194;1.02E-16;397.0263369;401.912332;28.54585352;27.53094529;1.00
65.56027342;1.02E-16;394.6343308;401.355206;28.54446008;27.53003355;1.00
64.35449936;0.964294123;392.7870429;398.6017088;28.54359674;27.52953903;1.00
63.92198647;22.86577222;380.1132663;392.4526904;28.55822807;27.52965424;1.00
64.15319221;35.04140062;372.4642712;381.5771411;28.60712315;27.53181837;1.00
64.95729427;49.66648429;362.3563714;376.5396135;28.71044193;27.53484191;1.00
66.32053787;59.62147849;354.3175011;379.6875112;28.89593271;27.53610536;1.00
67.61243918;51.35258877;359.5793119;384.4951066;29.08361396;27.53630066;1.00
68.46614258;41.52577353;366.1856061;395.6481442;29.21804952;27.53542423;1.00
68.82654394;32.4489707;372.3267706;395.365681;29.30106733;27.53435323;1.00
69.06234687;36.18727495;369.6548771;394.498747;29.37486338;27.53334632;1.00
69.63842572;45.85145691;362.4544679;388.4766992;29.49013522;27.53213377;1.00
70.30858788;44.31420339;363.2293296;383.3708317;29.62301228;27.53077123;1.00
70.93119675;44.83764811;362.5091977;378.4222993;29.7559281;27.52966526;1.00
71.55703956;45.20980136;361.8914947;379.4734402;29.89575404;27.52837228;1.00
72.08323854;43.08850994;363.2198705;380.8590839;30.02782988;27.5275376;1.00
72.62092927;47.18896476;359.7762912;381.0336668;30.16730838;27.52758436;1.00
73.50901474;56.24279268;351.9077567;389.1422409;30.37281181;27.52828344;1.00
74.32634899;48.75465177;357.5460102;394.4618957;30.57512182;27.52763733;1.00
74.88737991;45.26780371;360.0380428;395.000573;30.74026406;27.52627783;1.00
75.29521309;41.56906797;362.7635233;394.2705679;30.88674946;27.52488975;1.00
75.34941314;32.81515414;369.4888529;389.7284037;30.98852568;27.52371403;1.00
75.29994473;34.84431083;367.9479476;385.4024355;31.07907592;27.52393321;1.00
75.19630648;32.55201005;369.7001371;386.5776936;31.1649281;27.52403755;1.00
75.12407725;35.53869664;367.4372542;385.9975179;31.25549638;27.52371747;1.00
75.11703402;35.82581076;367.1905972;383.3397785;31.35501872;27.52485428;1.00
75.02405255;33.08333526;369.2769217;380.2615384;31.44556735;27.52477146;1.00
74.86207464;33.19873789;369.2209385;374.9472643;31.52892373;27.52408322;1.00
74.79301529;36.06009283;367.0516129;370.2897136;31.6233871;27.52302382;1.00
74.69565758;33.49259546;368.9982133;378.7408103;31.71510934;27.52433716;1.00
74.52862225;33.82682737;368.7803915;391.7102013;31.7991081;27.52713478;1.00
74.54186535;39.8817886;364.1310441;396.4910551;31.90463804;27.5268582;1.00
74.67719985;40.86489459;363.2735057;397.0263369;32.02659293;27.52604109;1.00
74.9113017;44.28907633;360.4306171;394.6343308;32.16371265;27.5249565;1.00
75.29718095;47.94125181;357.2457031;392.7870429;32.32616526;27.5238068;1.00
75.86267035;50.65830286;354.6365965;380.1132663;32.49520952;27.52314003;1.00
76.23803229;41.9902587;361.5254243;372.4642712;32.38434986;27.52283648;1.00
76.33778242;37.9597717;364.6591983;362.3563714;32.23411752;27.52210147;1.00
76.35346176;37.3222555;365.1231112;354.3175011;32.0752806;27.52302451;1.00
76.359439;37.08012316;365.2773498;359.5793119;31.91790344;27.52944153;1.00
76.35837253;37.12956254;365.2048812;366.1856061;31.76211775;27.54481883;1.00
76.44857884;39.90785621;362.9292724;372.3267706;31.62092633;27.57528588;1.00
76.61016635;39.79820134;362.9067166;369.6548771;31.49190144;27.59854308;1.00
76.6949809;36.37615981;365.5509719;362.4544679;31.35409166;27.60608622;1.00
76.58975822;34.22557508;367.2453306;363.2293296;31.19385013;27.60638983;1.00
76.96782422;50.7995578;353.4940133;362.5091977;31.1055078;27.60509838;1.00
77.55250484;46.52949948;356.760399;361.8914947;31.0528019;27.60372791;1.00
77.97351729;42.44803566;359.9334305;363.2198705;30.97238312;27.60235471;1.00
78.14413347;35.70881012;365.3333804;359.7762912;30.85370398;27.60098164;1.00
78.1759066;34.44118135;366.3096736;351.9077567;30.71622697;27.59960829;1.00
78.19179837;33.80876385;366.7800508;357.5460102;30.57720646;27.59873755;1.00
78.21139296;33.02230351;367.3682744;360.0380428;30.43902416;27.59786899;1.00
78.1407469;29.47241967;370.1503405;362.7635233;30.29053068;27.59696746;1.00
78.04119477;27.01749964;372.0460435;369.4888529;30.13912247;27.59632955;1.00
77.37024348;8.487132545;385.688196;367.9479476;29.94332859;27.59513462;1.00
76.47233708;12.53479921;382.9603686;369.7001371;29.73609303;27.59493924;1.00
75.9526741;20.93906677;377.0512138;367.4372542;29.55134646;27.59377631;1.00
75.55175195;17.59892835;379.4940949;367.1905972;29.37556978;27.59291634;1.00
74.9166496;10.46824566;384.5177023;369.2769217;29.18782841;27.59188347;1.00
74.13003682;9.801307421;385.0440506;369.2209385;28.99556646;27.59191964;1.00
73.61922739;18.11804009;379.4393218;367.0516129;28.81827497;27.59206353;1.00
73.29847498;18.15527972;379.4489836;368.9982133;28.65291606;27.59146655;1.00
72.99385535;17.47588975;379.9486333;368.7803915;28.48990914;27.59025531;1.00
72.69177583;16.67723834;380.5254719;364.1310441;28.32844457;27.5889071;1.00
72.39015601;15.8500179;381.1167487;363.2735057;28.16844072;27.58784065;1.00
72.09492321;14.72231571;381.901564;360.4306171;28.01025181;27.58686194;1.00
71.69616434;11.03134485;384.3768812;357.2457031;27.84885284;27.58560896;1.00
71.33795352;12.72102129;383.3058638;354.6365965;27.69095252;27.5843088;1.00
70.96533529;7.731448452;386.5535612;361.5254243;27.53434005;27.58349593;1.00
70.09019327;1.02E-16;393.2035853;364.6591983;27.49787908;27.58385302;1.00
68.97399414;1.02E-16;393.5115374;365.1231112;27.49642433;27.58595092;1.00
67.80612797;1.02E-16;396.3214551;365.2773498;27.49479141;27.61367137;1.00
65.06050023;1.02E-16;402.7681139;365.2048812;27.49689661;27.64361825;1.00
62.46614843;1.02E-16;399.0048055;362.9292724;27.4975389;27.66724914;1.00
60.63328807;1.02E-16;397.8340811;362.9067166;27.49561886;27.68626841;1.00
58.02520505;1.02E-16;400.3617649;365.5509719;27.49613473;27.69259385;1.00
56.05351467;1.02E-16;396.1013907;367.2453306;27.49456225;27.69485852;1.00
54.8417054;1.02E-16;394.291327;353.4940133;27.49254809;27.70024826;1.00
53.73602083;1.02E-16;394.7307454;356.760399;27.49059158;27.70018813;1.00
52.47628831;1.02E-16;395.3190291;359.9334305;27.48846316;27.69955414;1.00
51.20866943;1.02E-16;395.8142952;365.3333804;27.48632158;27.69889493;1.00
49.49931021;1.02E-16;397.0832709;366.3096736;27.48426471;27.69835918;1.00
47.84654867;1.02E-16;396.1581879;366.7800508;27.48214451;27.69733843;1.00
46.49294859;1.02E-16;394.6962694;367.3682744;27.47998545;27.69609981;1.00
45.73383812;1.02E-16;392.1671858;370.1503405;27.47847813;27.69510406;1.00
45.81353836;15.26195672;385.3749227;372.0460435;27.48172251;27.69445585;1.00
46.86804019;41.22699261;373.6698784;385.688196;27.50978352;27.6941476;1.00
49.37060986;72.25479556;356.4516628;382.9603686;27.63193389;27.69398524;1.00
52.45522472;75.59755516;351.9197519;377.0512138;27.82913118;27.69539497;1.00
55.81245797;80.59663286;345.6441685;379.4940949;28.09497944;27.70499189;1.00
58.99686203;70.53627922;349.6537043;384.5177023;28.3629071;27.73374376;1.00
61.74974799;59.26471236;355.3654914;385.0440506;28.58223405;27.7911314;1.00
63.8419566;42.42540411;365.5489238;379.4393218;28.72034595;27.88945526;1.00
65.44354413;34.2576756;370.2837602;379.4489836;28.80708137;28.01343458;1.00
66.7175323;26.75158629;374.7780386;379.9486333;28.86578076;28.13743084;1.00
67.77596143;22.01780995;377.5845639;380.5254719;28.90814676;28.27637966;1.00
68.56116889;15.20339592;381.8051785;381.1167487;28.93341568;28.44936974;1.00
69.3183128;17.22822082;380.4014964;381.901564;28.95600147;28.6175753;1.00
70.12923333;16.75018284;380.5822168;384.3768812;28.98031013;28.74614424;1.00
70.94954522;15.84763078;381.0454521;383.3058638;29.0041051;28.83496594;1.00
71.67933597;11.8199495;383.592648;386.5535612;29.02242914;28.92658279;1.00
72.25573334;7.513154432;386.348154;393.2035853;29.03330907;29.03214527;1.00
72.66737867;3.422304471;388.9719484;393.5115374;29.03804297;29.11935695;1.00
73.01730067;2.130756763;389.7995482;396.3214551;29.04047018;29.20981715;1.00
73.23752429;0;391.3752628;402.7681139;29.04051822;29.30195528;1.00
73.62094816;3.907426017;388.6532425;399.0048055;29.04249297;29.396293;1.00
74.02493487;0.226735617;391.0318136;397.8340811;29.04421131;29.48740442;1.00
74.22005367;1.02E-16;391.7334879;400.3617649;29.04348694;29.57972728;1.00
74.71151009;5.434495606;387.6170628;396.1013907;29.04615824;29.6690777;1.00
75.26604196;2.271455202;389.6918335;394.291327;29.04938397;29.74155655;1.00
75.74777075;2.31968063;389.6545634;394.7307454;29.05045271;29.7989865;1.00
